state,fiscal_year,season,is_current_cycle,vendor,county,program,channel,fill_type,delivery_terms,price_unit,contracted_tons,price_per_ton,extended_value,price_costars,contract_no,record_type,measure_basis,tons_basis,penndot_tons,costars_tons,agency_tons,purchasing_entity,source_doc,source_page,source_url,source_sha256,retrieved_at,entity,change_notice
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,87.42,8742.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"BESSEMER, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,150.0,87.42,13113.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,GOGEBIC COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,50.0,87.42,4371.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,GOGEBIC COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,500.0,87.42,43710.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"IRONWOOD, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,87.42,8742.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"WAKEFIELD, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Gogebic,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,200.0,91.43,18286.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"IRONWOOD, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MDOT,early_fill,delivered,USD/short ton,4200.0,73.56,308952.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Calumet,6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,50.0,98.05,4902.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Calumet,6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,73.56,7356.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"LAKE LINDEN, VILLAGE OF",6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,300.0,73.56,22068.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,HOUGHTON COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,1350.0,73.56,99306.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,HOUGHTON COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,73.56,7356.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"LAURIUM, VILLAGE OF",6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,50.0,73.56,3678.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"CALUMET, VILLAGE OF",6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,1100.0,73.56,80916.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"HOUGHTON, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Houghton,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,450.0,73.56,33102.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"HANCOCK, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Iron,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,100.0,70.46,7046.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Amasa,6
MI,2022,2021/2022,False,Compass Minerals,Iron,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,100.0,70.46,7046.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Crystal Falls,6
MI,2022,2021/2022,False,Compass Minerals,Iron,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1500.0,70.46,105690.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Iron River,6
MI,2022,2021/2022,False,Compass Minerals,Iron,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,50.0,70.46,3523.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,CASPIAN CITY,6
MI,2022,2021/2022,False,Compass Minerals,Iron,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,50.0,70.46,3523.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"IRON RIVER, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Keweenaw,Early Fill,MDOT,early_fill,delivered,USD/short ton,1200.0,75.35,90420.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mohawk,6
MI,2022,2021/2022,False,Compass Minerals,Keweenaw,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,500.0,94.8,47400.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mohawk,6
MI,2022,2021/2022,False,Compass Minerals,Keweenaw,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,300.0,75.35,22605.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,KEWEENAW COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Luce,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,200.0,87.25,17450.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Newberry,6
MI,2022,2021/2022,False,Compass Minerals,Mackinac,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,200.0,80.26,16052.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,34,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mackinac CRC,6
MI,2022,2021/2022,False,Compass Minerals,Mackinac,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,500.0,80.26,40130.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Engadine,6
MI,2022,2021/2022,False,Compass Minerals,Mackinac,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,750.0,80.26,60195.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,St. Ignace,6
MI,2022,2021/2022,False,Compass Minerals,Mackinac,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,100.0,80.26,8026.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mackinac Bridge,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,200.0,82.5,16500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Champion,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,2600.0,82.5,214500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Gwinn,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,2600.0,82.5,214500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ishpeming,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1600.0,82.5,132000.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Republic,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,50.0,82.5,4125.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Skandia,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,500.0,82.5,41250.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"ISHPEMING, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,600.0,82.5,49500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"MARQUETTE, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,250.0,82.5,20625.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"NEGAUNEE, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,200.0,82.5,16500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MARQUETTE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,500.0,82.5,41250.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MARQUETTE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,250.0,82.5,20625.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MARQUETTE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Marquette,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,50.0,82.5,4125.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MARQUETTE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Mason,Early Fill,MDOT,early_fill,delivered,USD/short ton,500.0,68.0,34000.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Scottville,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1400.0,65.51,91714.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Stephenson,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1600.0,65.51,104816.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Menominee,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1600.0,65.51,104816.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Powers,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,150.0,65.51,9826.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MENOMINEE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,150.0,65.51,9826.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MENOMINEE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,150.0,65.51,9826.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,MENOMINEE COUNTY ROAD COMMISSION,6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,1000.0,65.51,65510.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"MENOMINEE, CITY OF",6
MI,2022,2021/2022,False,Compass Minerals,Menominee,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,100.0,65.51,6551.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,HANNAHVILLE INDIAN COMMUNITY,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MDOT,early_fill,delivered,USD/short ton,350.0,80.87,28304.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Bergland,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MDOT,early_fill,delivered,USD/short ton,200.0,80.87,16174.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Bruce Crossing,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MDOT,early_fill,delivered,USD/short ton,350.0,80.87,28304.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mass City,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MDOT,early_fill,delivered,USD/short ton,900.0,80.87,72783.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,33,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,900.0,91.79,82611.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Bergland,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,800.0,91.79,73432.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Bruce Crossing,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1200.0,91.79,110148.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mass City,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,1100.0,91.79,100969.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,250.0,80.87,20217.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,250.0,80.87,20217.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,250.0,80.87,20217.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,250.0,80.87,20217.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,80.87,8087.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,36,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"ONTONAGON, VILLAGE OF",6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,100.0,91.79,9179.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,100.0,91.79,9179.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,100.0,91.79,9179.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Ontonagon,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,100.0,91.79,9179.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,37,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Ontonagon County Road Commission,6
MI,2022,2021/2022,False,Compass Minerals,Schoolcraft,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,2500.0,67.8,169500.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Manistique,6
MI,2022,2021/2022,False,Compass Minerals,Schoolcraft,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,500.0,67.8,33900.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,35,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Seney,6
